算盘尾亲	seng3 buan5 bhuê2 cing1
屐桃	giah8 to5
艰苦	gang1 kou2
乜生样	mih sên1 iên7
散吐屎	suan3 tou3 sai2
顶真	dêng2 zing1
正想倒想	zian3 siên6 do3 siên6
公家	gong1 gê1
嘀嗒	di1 da5
柴称	ca5 cing3
破厝斗	pua3 cu3 dao2
害事	hai7 se7
学力	oh8 lag8
大空	dua7 kang1
大声喉	dua7 sian1 ao5
害	hai7
缸骹林檎	geng1 ka1 lim5 kim5
树丛熟	ciu7 zang5 sêg8
全毋知	cuêng5 m6 zai1
青果	cên1 guain2
咸根合伊挽起	ham6 geng1 gah4 i1 mang2 ki2
铳骹	cêng3 ka1
紧ziu1ziu1	ging2 ziu1 ziu1
理家	li2 gê1
偷勼	tao1 giu1
厝边	cu3 bin1
锯弦	ge3 hin5
工夫	gang1 hu1
re5	re5
大食咸	dua7 ziah8 giem5
咸涩	giem5 sieb4
石狗卵	ziêh8 gao2 neng6
颔链	am6 liêng7
金颔链	gim1 am6 liêng7
mi1mi1	mi1 mi1
缺角	kih4 gag4
大骹筒	dua7 ka1 bang5
覆	pag4
覆面	bag4 ming7
腹内	bag4 lai6
易过食碗水	goi7 guê3 ziah8 uan2 zui2
dim6丼lom6	dim6 dom6 lom6
吱咬	gi1 ga1
浥湿	ib4 zib4
凿无路	cag8 bho5 lou7
手后卵	ciu2 ao6 neng6
手teng7	ciu2 teng7
ian6	ian6
ti3hang5	ti3 hang5
着灾	diêh4 zo1
青菭鸟	cên1 ti5 zieu2
牙齴齴	ghê5 ngi3 ngi3
唚	zim1
尿勺	riê7 ciah8
尿㼦	riê7 gong2
cao5	cao5
𠡒	dui2
𧬨𧬨叫	huê7 huê7 giê3
诳侬	guang1 nang5
坐duê3duê3	zo6 duê3 duê3
青䩍	cên1 liao5
𩅠塗	lam3 tou5
lom3畻	lom3 cang5
一bu5屎	zêg8 bu5 sai2
卵dong3鸟sih4	lang6 dong3 zieu2 sih4
凿着骹	cag8 diêh4 ka1
凿	cag8
杵	teng2
牙哨哨	ghê5 sa3 sa3
澎湃	pang5 pai3
頕	dam3
dag4目兀	dag4 mag8 ug8
厾头	dag4 tao5
触着舌	dag4 diêh4 zih8
diu3	diu3
tiu3	tiu3
疲dêng1疲dêng1	pi5 dêng1 pi5 dêng1
呻	cang1
㨑头毛	zang2 tao5 mo5
㨑	zang2
siang6	siang6
ngim6	ngim6
kim2	kim2
散统	suan2 tang2
刺帕	ci3 pê3
拔桶	buah8 tang2
拔水	buah8 zui2
log4kog4	log4 kog4
超越	tieu3 uêg8
鞠躬	giog4 giong1
开心	kai1 sim1
迁徙	ciêng1 sua2
莆田	pu5 cang5
耐毋去	nai6 m6 ke3
魅力	muê6 lag8
我囝我肉	ua2 gian2 ua2 nêg8
招做	zieu1 zo3
一piah8	zêg8 piah8
柘林	ziah4 na5
浮豆干	pu5 dao7 guan1
卤水	lou2 zui2
香腐	hiang1 hu7
豆干	dao7 guan1
豆腐	dao7 hu7 
撒卤	suah4 lou2
顿	dung3
赣州	gong3 ziu1
方伯第	huang1 bêg4 doin6
豆	dao7  cib4
剥鬼皮	bag4 gui2 puê5
食柚	ziah8 iu7
柚	iu7
桂花糕	gui3 huê1 go1
桂花	gui3 huê1
天顶	tin1 dêng2
圆月	in5 ghuêh8
月光光	ghuêh8 geng1 geng1
玉兔	ghêg8 tou3
赏月	siên2 ghuêh8
食月饼	ziah8 ghuêh8 bian2
拜月娘	bai3 ghuêh8 niên5
烧瓦窑	siê1 hia6 iê5
佩服	buê6 hog8
遗传	rui6 tuêng5
憔悴	zieu1 zui6
娱乐	u5 lag8
鱼腥菜	he5 cên1 cai3
香菜	hiang1 cai3 
九层塔	gao2 zang5 tah4
铰刀菜	ga1 do1 cai3
剑菜	giem3 cai3
等路	dang2 lou7
古刹	gou2 sag4
水生	zui2 sên1
鸭母	ah4 bho2
鸭囝	ah4 gian2
恐龙	kiong2 lêng5
骆驼	log8 toh8
绵羊	min5 iên5
犀牛	sai1 ghu5
山猫	suan1 ngieu1
山猪	suan1 de1
山羊	suan1 iên5
猩猩	sêng1 sêng1
畜生	tiog4 sên1
长颔鹿	deng5 am6 dêg8
水獭	zui2 tuah4
无尾熊	bho5 bhuê2 him5
猛兽	mêng2 siu3
魔兽	mo5 siu3
未来	bhuê7 lai5
天爱暗了	tin1 ain3 am3 lieu3
目目聂下	mag8  nih4 ê7
下回	ê6 huê5
下次	ê6 ce3
日后	rig8 ao6
后个月	ao6 gai5 ghuêh8
下一个	ê7 zêg8 gai5
后一个	ao6 zêg8 gai5
暗时	am3 si5
前方	zoin5 huang1
目前	mag8 zoin5
眼前	ngang2 zoin5
斜角	sia1 gag4
倒踏	do3 dah8
倒爿	do3 boin5
场所	diên5 so2
竹骹	dêg4 ka1
天涯	tiêng1 ngai5
他乡	ta1 hiên1
地盘	di7 buan5
底部	doi2 bou6
大地	dua7 di7
山区	suan1 ku1
所在	so2 zai6
胜地	sêng3 di7
室外	sig4 ghua7
视野	si6 ia2
四面	si3 ming7
世间	si3 gang1
背后	buê3 ao6
宝岛	bo2 dao2
版图	bang2 dou5
里外	lai6 ghua7
境外	gêng2 ghua7
境里	gêng2 lai6
区段	ku1 deng7
禁区	gim3 ku1
各地	gag4 di7
南北	lam5 bag4
领域	nian2 hog8
两岸	liang2 ngai6
空中	kong1 dang1
空间	kong1 gang1
溪墘	koi1 gin5
溪边	koi1 bin1
溪头	koi1 tao5
洗头	soi2 tao5
空位	kang1 ui7
港口	gang2 kao2
原位	nguêng5 ui7
原味	nguêng5 bhi7
外海	ghua7 hai2
总部	zong2 bou6
水域	zui2 hog8
表扬	bieu2 iang5
表演	bieu2 ing5
开会	kui1 huê6
大会	dua7 huê6
大海	dua7 hai2
对岸	dui3 ngai6
怪侬	guai3 nang5
游戏	iu5 hi3
异乡	i6 hiên1
岸边	ngai6 bin1
附近	hu6 geng6
风口	huang1 kao2
四方形	si3 bang1 hêng5
四方	si3 huang1
东方	dang1 huang1
东风	dang1 huang1
方法	huang1 huab4
向前	hiang3 zoin5
胸前	hêng1 zoin5
海上	hai2 ziên6
海里外	hai2 lai6 ghua7
下底	ê6 doi2
宇宙	u2 diu6
保护	bo2 hu6
对手	dui3 ciu2
对手	dui3 ciu2
对面	dui3 ming7
水底	zui2 doi2
全球	cuêng5 giu5
就近	ziu6 geng6
一边	zêg8 biêng1
一半	zêg8 buan3
一部	zêg8 bou6
一般	zêg8 buan1
前后	zoin5 ao6
先后	soin1 ao6
前因后果	zoin5 ing1 ao6 guê2
上任	ziên6 rim6
任务	rim6 bhu6
前任	zoin5 rim6
前科	zoin5 kuê1
前面	zoin5 ming7
床头	ceng5 tao5
灾区	zai1 ku1
追求	dui1 kiu5
争取	zên1 cu2
床面	ceng5 ming7
桌面	doh4 ming7
背面	buê3 ming7
倒面	do3 ming7
反面	huêng2 ming7
正面	zian3 ming7
正手爿	zian3 ciu2 boin5
倒手爿	do3 ciu2 boin5
省定	sêng2 dêng6
定点	dian7 diem2
塗骹	tou5 ka1
天边	tin1 bin1
天下	tin1 ê6
头顶	tao5 dêng2
窗外	têng1 ghua7
地下	di7 ê6
地带	di7 dua3
海岸	hai2 ngai6
四海	si3 hai2
小岛	siou2 dao2
室内	sig4 lai6
四边形	si3 biêng1 hêng5
四边	si3 biêng1
北极熊	bag4 gêg8 him5
西半球	sai1 buan3 giu5
东半球	dang1 buan3 giu5
东区	dang1 ku1
半空中	buan3 kong1 dang1
边头	bin1 tao5
平行线	bên5 gian5 suan3
平地	bên5 di7
平洋	bên5 iên5
平原	pêng5 nguêng5
朋友	pêng5 iu2
别位	bag4 ui7
骹桶	ka1 tang2
南方	lam5 hng1
北爿	bag4 boin5
国王	gog4 uang5
王国	uang5 gog4
五路	ngou2 lou7
邻近	ling5 geng6
流域	liu5 hog8
六合	lag8 hah8
里面	lai6 ming7
国里	gog4 lai6
国际	gog4 zi3
国内外	gog4 lai6 ghua7
瞬间	sung3 gang1
逆境	ngêg8 gêng2
顺境	sung6 gêng2
家境	gê1 gêng2
住处	zu6 cu3
处境	cu3 gêng2
出境	cug4 gêng2
入境	rib8 gêng2
出国	cug4 gog4
据点	ge6 diem2
区域	ku1 hog8
面头前	ming7 tao5 zoin5
尻脊后	ga1 ziah4 ao6
尻川后	ga1 ceng1 ao6
隔壁	gêh4 biah4
工地	gang1 di7
人间	nang5 gang1
日落	rig8 loh8
酸辣粉	seng1 lah8 hung2
桂林	gui3 lim5
广西	geng2 sai1
傣族	tai3 zog8
大理	dai6 li2
昆明	kung1 mêng5
云南	hung5 lam5
大理石	dua7 li2 ziêh8
发源地	huêg4 nguêng5 di7
范围	huam6 ui5
方位	huang1 ui7
方向	huang1 hiang3
海边	hai2 bin1
海墘	hai2 gin5
海域	hai2 hog8
外面	ghua7 ming7
下骹	ê6 ka1
下面	ê6 ming7
柴油	ca5 iu5
沥青	lêh8  cên1
熟铁	sêg8 tih4
石板	ziêh8 bang2
泛石	pan3 ziêh8
能量	lêng5 liang6
钢铁	geng3 tih4
石蜡	ziêh8 lah8
蜡纸	lah8 zua2
金属	gim1 sog8
矿物	kuang3 muêh8
燃料	riêng5 lieu7
化石	huê3 ziêh8
元素	nguêng5 su3
水银	zui2 ngeng5
煤炭	bhuê5 tuan3
塗炭	tou5 tuan3
砂石	sua1 ziêh8
轻铁	king1 tih4
山水	suan1 zui2
镭射	lui5 sia7
硫磺	liu5 ng5
能源	lêng5 nguêng5
碱	gin1
矿石	kuang3 ziêh8
金矿	gim1 kuang3
汽油	ki3 iu5
二氧化碳	ri6 iang2 huê3 tuan3
风力	huang1 lag8
漏水	lao7 zui2
山泉水	suan1 zuan5 zui2
紫外线	zi2 ghua7 suan3
静电	zên6 diêng6
波浪	bo1 lang6
飘扬	pieu1 iang5
猛火	mên2 huê2
凉风	liang5 huang1
结冰	gag4 bian1
气流	ki3 liu5
溪水	koi1 zui2
日出	rig8 cug4
êng1	êng1
êng1	êng1
氧化	iang2 huê3
烟雾	ing1 bhu7
暝色	mên5 sêg4
反射	huêng2 sia7
风暴	huang1 bao6
风湧	huang1 êng2
海风	hai2 huang1
海水	hai2 zui2
大湧	dua7 êng2
水汽	zui2 ki3
泉水	zuan5 zui2
情景	cêng5 gêng2
青天	cên1 tin1
冻结	dong3 gag4
夕阳	sêg4 iang5
声音	sian1 im1
冰山	bian1 suan1
冰水	bian1 zui2
乌云	ou1 hung5
白云	bêh8 hung5
粒子	lieb8 ze2
自转	ze6 zuêng2
公转	gong1 zuêng2
光线	guang1 suan3
景物	gêng2 muêh8
空气	kong1 ki3
气体	ki3 ti2
气压	ki3 ieb4
溪流	koi1 liu5
烊	iên5
溶	iên5
湧	êng3
阴影	im1 ian2
火舌	huê2 zih8
火熏	huê2 hung1
风向	huang1 hiang3
海涌	hai2 êng3
月色	ghuêh8 sêg4
岩石	ngam5 ziêh8
蒙雾	mong5 bhu7
美景	mui2 gêng2
红外线	ang5 ghua7 suan3
温暖	ung1 luêng2
水温	zui2 ung1
清凉	cêng1 liang5
湿度	sib4 dou7
室温	sig4 ung1
冰凉	bian1 liang5
落雨天	loh8 hou6 tin1
气候	ki3 hao7
好天	ho2 tin1
寒流	hang5 liu5
大热	dua7 ruah8
气温	ki3 ung1
反天	huêng2 tin1
熻热	hib4 ruah8
寒冷	hang5 nên2
福州	hog4 ziu1
泉州	zuang5 ziu1
漳州	ziang1 ziu1
地标	di7 pieu1
地质	di7 ziêh4
手势	ciu2 si3
有钱有势	u6 zin5 u6 si3
局势	gêg8 si3
山势	suan1 si3
草埔	cao2 bou1
汪洋	uang1 iang5
南极	lam5 gêg8
北极	bag4 gêg8
陆地	lêg8 di7
档案	dang3 uan3
档位	dang3 ui7
收档	siu1 dang3
档口	dang3 kao2
悬埔	guin5 bou1
环球	huêng5 giu5
角落	gag4 loh8
山沟	suan1 gao1
坑沟	kên1 gao1
沟	gao1
盐庭	iem5 dian5
海湾	hai2 uêng1
海关	hai2 guêng1
海外	hai2 ghua7
湾	uêng1
爬崎	bê5 kia6
落崎	loh8 kia6
石	ziêh8
野外	ia2 ghua7
市外	ci6 ghua7
市区	ci6 ku1
市里	ci6 lai6
田塗	cang5 tou5
乡村	hiên1 ceng1
田庄	cang5 zeng1
天地	tin1 di7
地表	di7 bieu2
坡度	bo1 dou7
山坡	suan1 bo1
世界	si3 gai3
本地	bung2 di7
苦海无边	kou2 hai2 bho5 biêng1
边境	biêng1 gêng2
边界	biêng1 gai3
岭	nian2
拉丁	la1 dêng1
国土	gog4 tou2
崎囝	kia6 gian2
日月潭	rig8 ghuêh8 tam5
河流	ho5 liu5
海拔	hai2 buêg8
海面	hai2 ming7
外地	ghua7 di7
天体	tiêng1 ti2
大气	dai6 ki3
天文	tiêng1 bhung5
土星	tou2 cên1
蚀月	sih8 ghuêh8
蚀日	sih8 rig8
星座	cên1 zo7
鸟岫	zieu2 siu7
星宿	cên1 siu3
彗星	hui6 cên1
金星	gim1 cên1
流星	liu5 cên1
落屎星	lao3 sai2 cên1
阴阳	im1 iang5
火星	huê2 cên1
河溪	ho5 koi1
行星	gian5 cên1
月眉	ghuêh8 bhai5
暗暝	am3 mên5
木星	bhag8 cên1
孬	mo2
孬	mo2
孬呾	mo2 dan3
孬行	mo2 gian5
孬话	mo2 uê7
孬侬	mo2 nang5
毋知	m6 zai1
杂过戏笼	zab8 guê3 hi3 lang2
重过戏笼	dang6 guê3 hi3 lang2
倒塌	do2 tab8
振动	ding2 dang6
bhêh8就无	bhêh8 ziu6 bho5
地牛换肩	di7 ghu5 uan7 goin1
bhêh8就毋知	bhêh8 ziu6 m6 zai1
物种	muêh8 zêng2
学名	hag8 mian5
某人	mong2 nang5
伙计	huê2 gi3
发工资	huêg4 gang1 ze1
工资	gang1 ze1
加暝	gia1 mên5
加班	gia1 bang1
玄武山佛祖	hiêng5 bhu2 suan1 hug4 zou2
张果老	ziang1 guan2 lao2
曹国舅	cao5 gog4 gu6
韩湘子	hang5 siang1 ze2
蓝采和	na5 cai2 hua5
何仙姑	ho5 siêng1 gou1
吕洞宾	le6 tong7 bing1
汉钟离	hang3 zêng1 li5
铁拐李	tih4 guai2 li2
关爷宫	guêng1 ia5 gêng1
关爷	guêng1 ia5
海龙王	hai2 lêng5 uang5
公婆母	gong1 pua5 bho2
司命公	se1 mêng6 gong1
八仙	boih4 siêng1
济公	zi3 gong1
雷公	lui5 gong1
电母	diêng6 bho2
顺风车	sung6 huang1 cia1
顺风耳	sung6 huang1 re2
千里眼	coin1 li2 ngang2
黑白无常	hêg4 bêh8 bho5 siên5
妖精	ieu1 zian1
兼之	giem1 ze1
做节	zo3 zoih4
老骹	lao6 ka1
gang1gao2	gang1 gao2
无记性	bho5 gi3 sên3
zu3屎	zu3 sai2
骄giah4	gieu1 giah4
积拍	zêg4 pah4
iab4贴	iab4 tiab4
整ziaoh4	zian2 ziaoh4
斩截	zam2 zoih8
泡漏	po3 lao3
pu2骂	pu2 mê7
望	mo7
爱债	ain3 zê3
勿债	mai3 zê3
勿	mai3
勿走	mai3 zao2
勿笑	mai3 ciê3
勿哭	mai3 kao3
流目汁	lao5 mag8 zab4
无切要	bho5 ciag4 ieu3
米方	bhi2 bang1
长方形	ciang5 bang1 hêng5
地方	di7 hng1
方术	huang1 sug8
方言	huang1 ngang5
正方形	zian3 bang1 hêng5
药方	iêh8 hng1
蓄衫裤	hag4 san1 kou3
蓄车	hag4 cia1
蓄厝	hag4 cu3
蓄	hag4
饲奴蓄囡	ci7 nou1 hag4 lam5
死囝囝	si2 gang2 gian2
咸	gang2
gang3	gang3
斗干	dao3 gang3
巴lang1刀	ba1 lang1 do1
听巴lag4	têng3 ba1 lag4
巴lag4	ba1 lag4
巴结	ba1 gag4
巴差	ba1 ca1
巴	ba1
丈夫	ziang6 hu1
正	zian3
丁丁	dêng1 dêng1
戆丁	gong1 dêng1
白丁	bêh8 dêng1
逝	zua7
匹	pig4
区区	ku1 ku1
思量	se1 niên5
奇	ka1
到底	gao3 doi2
究竟	giu3 gêng2
毋管	m6 guêng2
横直	huên5 dig8
险险	hiam2 hiam2
煞	suah4
必定	big4 dian7
必然	big4 riêng5
淡泊	dan6 boh8
小可	siê2 ko2
较	kah4
加减	gê1 giem2
拢总	long2 zong2
还未	huan1 bhuê7
赶紧	guan2 ging2
头先	tao5 soin1
过去	guê3 ke3
旧时	gu7 si5
合	gah4
对	dui3
咯	lo7
塗骹下	tou5 ka1 ê6
红塗	ang5 tou5
乌塗	ou1 tou5
水田	zui2 cang5
田洋	cang5 hng5
田园	cang5 hng5
街路	goi1 lou7
西北雨	sai1 bag4 hou6
雨囝	hou6 gian2
雨微囝	hou6 mui5 gian2
［耳真］雷	dang5 lui5
扫帚星	sao3 siu2 cên1
河溪	ho5 koi1
红霞	ang5 hia5
月眉	ghuêh8 bhai5
法度	huab4 dou7
沕水	bhih4 zui2
覕	bhih4
囥	keng3
𧻙	bêh4
腰痀	iê1 gu1
痀	gu1
趖	so1
大前日	dua7 zoin5 rig8
上日	ziên6 rig8
前日	zoin5 rig8
天气	tiêng1 ki3
屘	mang1
碗囝面	uan2 gian2 min7
泡面	pao3 min7
伙食	huê2 sig8
快食面	kuai3 ziah8 min7
速食面	sog4 sig8 min7
鸡面	goi1  min7
方便面	huang1 biêng6 min7
迎神	ngiêng5 sing5
春节	cung1 zoih4
睇守所	toin2 siu2 so2
看相	kang3 siang3
听想	têng3 siên6
听睇	têng3 toin2
擎雨遮	kia5 hou6 zia1
相行	siê1 gian5
相熟	siê1 sêg8
相争	siê1 zên1
相拊	siê1 pu2
底当时	di6 diang1 si5
后生兄	hao6 sên1 hian1
孥囝弟	nou1 gian2 di6
姣	hiaon5
口爿	kao2 boin5
外爿	ghua7 boin5
外口	ghua7 kao2
里爿	lai6 boin5
里底	lai6 doi2
中央	da1 ng1
ling3中	ling3 dang1
镇中	ding3 dang1
头顶	tao5 dêng2
顶爿	dêng2 boin5
一只车	zêg8 ziah4 cia1
怎生样	zai6 sên1 iên7
怎样	za2 iên7
底块	di7 go3
许块	he2 go3
此块	zi2 go3
底个	di7 gai5
底侬	di7 nang5
伊侬	i1 nang5
额	hiah8
蝉gi1sung5	iam5 gi1 sung5
药bou7sung5	iêh8 bou7 sung5
ham5gou1sung5	ham5 gou sung5
ong6ên1	ong6 ên1
悲蝉	bi1 iam5
gu6gu1	gu6 gu1
金不换	gim1 bug4 huêng3
起风	ki2 huang1
浮风	pu5 huang1
dah4蛤	dah4 gab4
喇叭圆	la5 ba5 in5
sa1	sa1
co7	co7
狼犺	lo5 ho1
涩guag4涩guag4	siab4 guag4 siab guag4
咸sua5咸sua5	giem5 sua5 giem5 sua5
莶ho3莶ho3	hiam1 ho3 hiam1 ho3
苦dag4苦dag4	kou2 dag4 kou2 dag4
甜ni3甜ni3	diem5 ni3 diem5 ni3
酸ngiao1酸ngiao1	seng1 ngiao1  seng1 ngiao1
hanh4huan2	hanh4  huan2
宠物	tong2 muêh8
文徵明	bhung5 dêng1 mêng5
鸡毋食蔗	goi1 m6 ziah8 zia3
圣	sian3
茶䀇	dê5 gou2
美洲	mui2 ziu1
欧洲	ao1 ziu1
亚洲	a1 ziu1
酾茶	sai1 dê5
苏罐	sou1 guêng3
茶海	dê5 hai2
茶洗	dê5 soi2
茶盘	dê5 buan5
松柏围	sêng5 bêg4 ui5
松溪	song5 koi1
双枧	sang1 goin2
刺泗坑	ci3  kên1
扬州	iang5 ziu1
杭州	hang5 ziu1
南京	lam5 gian1
北京	bag4 gian1
上海	siang6 hai2
加拿大	gia1 na2 dai6
意大利	i3 dai6 li6
泰国	tai3 gog4
越南	uag8 lam5
印尼	ing3 ni5
日本	rig8 bung2
俄罗斯	ngo5 lo5 se1
巴黎	ba1 li5
巴西	ba1 sai1
德国	dêg4 gog4
法国	huab4 gog4
英国	êng1 gog4
美国	mui2 gog4
台北	tai5 bag4
澳门	o3 mung5
香港	hiang1 gang2
台湾	tai5 uêng1
煮饭	ze2 bung7
炰糜	bu5 muê5
炰水	bu5  zui2
掠侬	liah8 nang5
白药囝	bêh8 iêh8 gian2
吸毒	kib4 dag8
戒毒	gai3 dag8
隔奶	gêh4 ni6
隔暝茶	gêh4 mên5 dê5
茶粕	dê5 poh4
buê6	buê6
liu2番薯	liu2 huêng1 ze5
炒地豆	ca2 di7 dao7
擘地豆	bêh4  di7 dao7
耐毋去	nai6 m6 ke3
空调	kong1 tieu5
铁锤	tih4 tui5
钉铁钉	dêng3 tih4 dêng1
响雷	hiang2 lui5
落毋离	loh8 m6 li7
走毋离	zao2 m6 li7
死li7li7	si2 li7 li7
毋赴	m6 hu3
毋li7	m6 li7
tan6	tan6
lab4	lab4
sai7tai2	sai7 tai2
貉獠	hog8 lao2
飞丝	buê1 si1
ga1lo1	ga1 lo1
说话	suêh4 uê7
天光	tin1 geng1
天待好光	tin1 to2  geng1
天爱光	tin1 ain3 geng1
天未光	tin1 bhuê7 geng1
迂弯屈曲	i1 uêng1 kih4 kêg4
媕娿	iang1 o1
度	dou7
火	huê2
光	guang1
sah做	sah4 zo3
sih4buh4sah4nah4	sih4 buh4 sah4 nah4
nah4suh4bou7sah4	nah4 suh4 bou7 sah4
厚	gao6
厚	gao6
起名	ki2 mian5
号	hao6
号名	ho7 mian5
瘪	bhih4
锥	zui1
豉油long2	si7 iu5 long2
油long2	iu5 long2
灵清	lêng5 zêng1
夗醒	in6 cên2
柴杮	ca5 puê3
秋刀鱼	ciu1 do1 he5
沙尖	sua1 ziem1
ling3dang1	ling3 dang1
尾指	bhuê2 zoin2
合意	gah4 i3
肉蕉	bhah4 ziê1
惜肉	siêh4 bhah4
肉骨茶	bhah gug4 dê5
愿过食炒面	ngiêng3 guê3 ziah8 ca2 min7
白饼药	bêh8 bian2 iêh8
塞文粉	sag4 bhung5 hung2
饼药粉	bian2 iêh8 hung2
重唇	dêng5 sung5
薄壳目	boh8 kag4 mag8
海豚	hai2 tung5
海猪	hai2 de1
U盘	iu1 buan5
负赑	hu6 bi6
囚牛	ciu5 ghu5
狻猊	suêng1 ngi5
椒图	ziê1 dou5
睚眦	ngai5 ci3
霸下	ba3 hia6
饕餮	tao1 tiêg4
狴犴	bi2 ngang6
蒲牢	pu5 lo5
螭吻	ti1 bhug4
赑屃	bi6 hi3
蜗牛	o1 ghu5
走sing1	zao2 sing1
牛屎核	ghu5 sai2 hug8
牛屎	ghu5 sai2
la1lang3	la1 lang3
松	sang1
衔水	gan5 zui2
loi2loi2水水	loi2 loi2 zui2 zui2
茄	giê5
雪茄	soh4 gia1
屎㙏	sai2 hag8
zang5浴	zang5 êg8
zang5	zang5
豜公	giang1 gong1
掘田	gug8 cang5
ia7种	ia7 zêng2
曝粟	pag8 cêg4
晒坪	sai3 bên5
门doin6/dain6	mung5 doin6
烟筒	ing1 dang5
买厝	bhoi2 cu3
厝瓦	cu3 hia6
瓦	hia6
厝顶	cu3 dêng2
梦凝	mang7 geng5
挐梦	re5 mang7
枕头	zim2 tao5
盖被	gah4 puê6
早夗	za2 in6
熬暝	ngao5 mên5
晏夗	uan3 in6
死兀	si2 ug48
死夗	si2 in6
震撼	zing2 ham6
作者	zag4 zia2
读者	tag8 zia2
记者	gi3 zia2
菜橛	cai3 guêh8
朝鲜	zieu1 siêng2
新加坡	sim1 gia1 bo1
印度	ing3 dou7
中华	dong1 hua5
中原	dong1 nguêng5
sai7	sai7
niao3bou7	niao3 bou7
e5	e5
吃力	ngeg4 lag8
医生	ui1 sêng1
护士	hu6 se6
公安	gong1 ang1
警车	gêng6 cia1
救火车	giu3 huê2 cia1
救护车	giu3 hu6 cia1
火警	huê2 gêng6
交警	gao1 gêng6
炣汤	ko1 teng1
炒菜	ca2 cai3
粿条汤	guê2 dieu5 teng1
炒面	ca2 min7
米粉	bhi2 hung2
饭	bung7
午餐	ngou2 cang1
过毋闲	guê3 m6 oin5
作工课	zoh4 kang1 kuê3
上班	ziên6 bang1
纸巾	zua2 geng1
拭喙	cig4 cui3
豆浆	dao7 ziên1
食饮	ziah8 am2
食糜	ziah8 muê5
衫裤折磨	san1 kou3 zih4 bhua5
折衫	zih4 san1
折被	zih4 puê6
食早顿	ziah8 za2 deng3
食早餐	ziah8 za2 cang1
食眠早	ziah8 ming5 za2
放尿	bang3 riê7
放屎	bang3 sai2
缚鞋带	bag8 oi5 dua3
纽衫纽	niu2 san1 niu2
颂鞋	cêng7 oi5
梳头毛	siu1 tao5 mo5
颂衫裤	cêng7 san1 kou3
醪nua6	lo5 nua6
呸nua6	pui3 nua6
nua6	nua6
乏死	hêg8 si2
毋想走起	m6 siên6 zao2 ki2
放giang2	bang3 giang2
坐giang2	zo6 giang2
徛giang2	kia6  giang2
绌珠	zuah4 zu1
空腹厝	kang1 bag4 cu3
耳机	re2 gi1
岁母	huê3 bho2
tu5tai2	tu5 tai2
金香	gim1 hiang1
鱼臊草	he5 co3 cao2
紫苏	zi2 sou1
林投	la5 dao5
刺林投	ci3 la5 dao5
岁声	huê3 sian1
蜂虾	pang1 hê5
重	dêng5
重新	dêng5 sing1
翻	huêng1
加困囝	gê1 kung3 gian2
gêguan2	gê guan2
骨髓	gug4 cuê2
粉肠	hung2 deng5
虾屎	hê5 sai2
bhao2	bhao2
鱼春	he5 cung1
蟹厣	hoi6 in2
牛肚	ghu5 dou6
牛百册	ghu5 bêh4 cêh4
猪肉皮	de1 nêg8 puê5
猪三层	de1 san1 zang5
肚肉	dou2 nêg8
猪骹	de1 ka1
猪血	de1 huêh4
猪尺	de1 ciêh4
猪肝	de1 guan1
猪小肚	de1 siê2 dou6
猪肚	de1 dou6
鸡记持	goi1 gi3 di5
鸡ging6pang3	goi1 ging6 pang3
鸡ging6	goi1 ging6
鱼鳞	he5 lang5
鱼鳔	he5 piê6
鱼ci1	he5 ci1
猪泛肝	de1 pan3 guan1
猪粉	de1 hung2
鸡胿	goi1 gui
吩咐	huang1 hu3
猫腻	mao1 ni2
马虎	ma1 hu1
bhoi6醒定	bhoi6 sêng2 dêng6
bhoi6灵清	bhoi6 lêng5 zêng1
咸siam1咸siam1	giem5 siam1 giem5 siam1
咸煎饼	ham5 zin3 bêng6
售后服务	ciu5 ao6 hog8 bhu6
苹果手机	ping5 guê2 ciu2 gi1
毋耐用	m6 nai6 êng7
乌屏	ou1 ping5
保护膜	bo2 hu6 moh8
手机膜	ciu2 gi1 moh8
手机壳	ciu2 gi1 kag4
实名认证	sig8 mian5 ring7 zêng3
手机卡	ciu2 gi1 ka2
号码	ho7 bhê2
无信号	bho5 sing3 ho7
卖手机	bhoi7 ciu2 gi1
买手机	bhoi2 ciu2 gi1
手机	ciu2 gi1
化妆品	huê3 zuang1 bing2
卖衫裤	bhoi7 san1 kou3
拍折	pah4 zih4
买衫裤	bhoi2 san1 kou3
挈货	kiêh8 huê3
网批	mang6 poi1
商场	siang1 diên5
商城	siang1 sian5
京东	gian1 dang1
腾讯	têng5 sing3
快递	kuai3 di5
免邮	miêng2 iu5
网购	mang6 gou3
购物	gou3 muêh8
天猫	tiêng1 ngieu1
淘宝	tao5 bo2
百度	bêh4 dou7
网络	mang6 log8
上网	ziên6 mang6
阳台	iang5 tai5
楼梯捋	lao5 tui1 luah8
楼梯	lao5 tui1
起楼	ki2 lao5
楼下	lao5 ê6
楼顶	lao5 dêng2
ha5	ha5
调钱	tiao2 zin5
找	riao2
找碎纸	dao2 cui3 zua2
合钱	ab8 zin5
dim3sim7	dim3 sim7
上尾	siang6 bhuê2
上后	siang6 ao6
最后	zuê3 ao6
bhung3	bhung3
薄荷	bo5 ho3
刹车	sab8 cia1
粗鲁	cou1 lu2
密码	mig8 bhê2
su2	su2
nng3	nng3
尻脊	ga1 ziah4
搉	kog4
落色	lag4 sêg4
